location_set_version_id,location_set_id,location_id,ihme_loc_id,location_name,level,parent_id,path_to_top_parent,region_id,region_name,super_region_id,super_region_name,sort_order,location_ascii_name,location_name_short,location_type_id,location_type,is_estimate,most_detailed,lancet_label,local_id,developed,start_date,end_date,date_inserted,last_updated
714,35,4720,IDN_4720,Jakarta,4,11,"1,4,9,11,4720",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",800,Jakarta,Jakarta,3,admin1,1,1,Jakarta,ID-JK,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4713,IDN_4713,Jambi,4,11,"1,4,9,11,4713",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",801,Jambi,Jambi,3,admin1,1,1,Jambi,ID-JA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4721,IDN_4721,West Java,4,11,"1,4,9,11,4721",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",802,West Java,W Java,3,admin1,1,1,West Java,ID-JB,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4722,IDN_4722,Central Java,4,11,"1,4,9,11,4722",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",803,Central Java,C Java,3,admin1,1,1,Central Java,ID-JT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4724,IDN_4724,East Java,4,11,"1,4,9,11,4724",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",804,East Java,E Java,3,admin1,1,1,East Java,ID-JI,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4729,IDN_4729,West Kalimantan,4,11,"1,4,9,11,4729",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",805,West Kalimantan,W Kalimantan,3,admin1,1,1,West Kalimantan,ID-KB,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4731,IDN_4731,South Kalimantan,4,11,"1,4,9,11,4731",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",806,South Kalimantan,S Kalimantan,3,admin1,1,1,South Kalimantan,ID-KS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4730,IDN_4730,Central Kalimantan,4,11,"1,4,9,11,4730",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",807,Central Kalimantan,C Kalimantan,3,admin1,1,1,Central Kalimantan,ID-KT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4732,IDN_4732,East Kalimantan,4,11,"1,4,9,11,4732",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",808,East Kalimantan,E Kalimantan,3,admin1,1,1,East Kalimantan,ID-KI,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4719,IDN_4719,North Kalimantan,4,11,"1,4,9,11,4719",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",809,North Kalimantan,N Kalimantan,3,admin1,1,1,North Kalimantan,ID-KI,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4718,IDN_4718,Riau Islands,4,11,"1,4,9,11,4718",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",810,Riau Islands,Riau,3,admin1,1,1,Riau Islands,ID-KR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4716,IDN_4716,Lampung,4,11,"1,4,9,11,4716",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",811,Lampung,Lampung,3,admin1,1,1,Lampung,ID-LA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4739,IDN_4739,Maluku,4,11,"1,4,9,11,4739",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",812,Maluku,Maluku,3,admin1,1,1,Maluku,ID-MA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4740,IDN_4740,North Maluku,4,11,"1,4,9,11,4740",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",813,North Maluku,N Maluku,3,admin1,1,1,North Maluku,ID-MU,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4727,IDN_4727,West Nusa Tenggara,4,11,"1,4,9,11,4727",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",814,West Nusa Tenggara,W Nusa Tenggara,3,admin1,1,1,West Nusa Tenggara,ID-NB,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4728,IDN_4728,East Nusa Tenggara,4,11,"1,4,9,11,4728",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",815,East Nusa Tenggara,E Nusa Tenggara,3,admin1,1,1,East Nusa Tenggara,ID-NT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4742,IDN_4742,Papua,4,11,"1,4,9,11,4742",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",816,Papua,Papua,3,admin1,1,1,Papua,ID-PA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4741,IDN_4741,West Papua,4,11,"1,4,9,11,4741",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",817,West Papua,W Papua,3,admin1,1,1,West Papua,ID-PB,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4712,IDN_4712,Riau,4,11,"1,4,9,11,4712",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",818,Riau,Riau,3,admin1,1,1,Riau,ID-RI,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4738,IDN_4738,West Sulawesi,4,11,"1,4,9,11,4738",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",819,West Sulawesi,W Sulawesi,3,admin1,1,1,West Sulawesi,ID-SR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4735,IDN_4735,South Sulawesi,4,11,"1,4,9,11,4735",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",820,South Sulawesi,S Sulawesi,3,admin1,1,1,South Sulawesi,ID-SN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4734,IDN_4734,Central Sulawesi,4,11,"1,4,9,11,4734",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",821,Central Sulawesi,C Sulawesi,3,admin1,1,1,Central Sulawesi,ID-ST,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4736,IDN_4736,Southeast Sulawesi,4,11,"1,4,9,11,4736",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",822,Southeast Sulawesi,SE Sulawesi,3,admin1,1,1,Southeast Sulawesi,ID-SG,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4733,IDN_4733,North Sulawesi,4,11,"1,4,9,11,4733",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",823,North Sulawesi,N Sulawesi,3,admin1,1,1,North Sulawesi,ID-SA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4711,IDN_4711,West Sumatra,4,11,"1,4,9,11,4711",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",824,West Sumatra,W Sumatra,3,admin1,1,1,West Sumatra,ID-SR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4714,IDN_4714,South Sumatra,4,11,"1,4,9,11,4714",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",825,South Sumatra,S Sumatra,3,admin1,1,1,South Sumatra,ID-SS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4710,IDN_4710,North Sumatra,4,11,"1,4,9,11,4710",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",826,North Sumatra,N Sumatra,3,admin1,1,1,North Sumatra,ID-SA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4723,IDN_4723,Yogyakarta,4,11,"1,4,9,11,4723",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",827,Yogyakarta,Yogyakarta,3,admin1,1,1,Yogyakarta,ID-YO,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,12,LAO,Lao People's Democratic Republic,3,9,"1,4,9,12",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",828,Lao People's Democratic Republic,Lao People's Democratic Rep.,2,admin0,1,1,Laos,LAO,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,13,MYS,Malaysia,3,9,"1,4,9,13",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",829,Malaysia,Malaysia,2,admin0,1,1,Malaysia,MYS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,14,MDV,Maldives,3,9,"1,4,9,14",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",830,Maldives,Maldives,2,admin0,1,1,Maldives,MDV,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,183,MUS,Mauritius,3,9,"1,4,9,183",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",831,Mauritius,Mauritius,2,admin0,1,1,Mauritius,MUS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,15,MMR,Myanmar,3,9,"1,4,9,15",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",832,Myanmar,Myanmar,2,admin0,1,1,Myanmar,MMR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,16,PHL,Philippines,3,9,"1,4,9,16",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",833,Philippines,Philippines,2,admin0,0,0,Philippines,PHL,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53536,PHL_53536,Abra,4,16,"1,4,9,16,53536",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",834,Abra,Abra,3,admin1,1,1,Abra,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53604,PHL_53604,Agusan Del Norte,4,16,"1,4,9,16,53604",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",835,Agusan Del Norte,Agusan Del Norte,3,admin1,1,1,Agusan Del Norte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53605,PHL_53605,Agusan Del Sur,4,16,"1,4,9,16,53605",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",836,Agusan Del Sur,Agusan Del Sur,3,admin1,1,1,Agusan Del Sur,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53572,PHL_53572,Aklan,4,16,"1,4,9,16,53572",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",837,Aklan,Aklan,3,admin1,1,1,Aklan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53568,PHL_53568,Albay,4,16,"1,4,9,16,53568",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",838,Albay,Albay,3,admin1,1,1,Albay,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53573,PHL_53573,Antique,4,16,"1,4,9,16,53573",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",839,Antique,Antique,3,admin1,1,1,Antique,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53537,PHL_53537,Apayao,4,16,"1,4,9,16,53537",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",840,Apayao,Apayao,3,admin1,1,1,Apayao,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53554,PHL_53554,Aurora,4,16,"1,4,9,16,53554",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",841,Aurora,Aurora,3,admin1,1,1,Aurora,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53610,PHL_53610,Basilan,4,16,"1,4,9,16,53610",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",842,Basilan,Basilan,3,admin1,1,1,Basilan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53548,PHL_53548,Bataan,4,16,"1,4,9,16,53548",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",843,Bataan,Bataan,3,admin1,1,1,Bataan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53547,PHL_53547,Batanes,4,16,"1,4,9,16,53547",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",844,Batanes,Batanes,3,admin1,1,1,Batanes,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53558,PHL_53558,Batangas,4,16,"1,4,9,16,53558",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",845,Batangas,Batangas,3,admin1,1,1,Batangas,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53535,PHL_53535,Benguet,4,16,"1,4,9,16,53535",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",846,Benguet,Benguet,3,admin1,1,1,Benguet,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53586,PHL_53586,Biliran,4,16,"1,4,9,16,53586",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",847,Biliran,Biliran,3,admin1,1,1,Biliran,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53579,PHL_53579,Bohol,4,16,"1,4,9,16,53579",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",848,Bohol,Bohol,3,admin1,1,1,Bohol,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53591,PHL_53591,Bukidnon,4,16,"1,4,9,16,53591",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",849,Bukidnon,Bukidnon,3,admin1,1,1,Bukidnon,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53552,PHL_53552,Bulacan,4,16,"1,4,9,16,53552",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",850,Bulacan,Bulacan,3,admin1,1,1,Bulacan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53544,PHL_53544,Cagayan,4,16,"1,4,9,16,53544",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",851,Cagayan,Cagayan,3,admin1,1,1,Cagayan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53566,PHL_53566,Camarines Norte,4,16,"1,4,9,16,53566",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",852,Camarines Norte,Camarines Norte,3,admin1,1,1,Camarines Norte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53570,PHL_53570,Camarines Sur,4,16,"1,4,9,16,53570",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",853,Camarines Sur,Camarines Sur,3,admin1,1,1,Camarines Sur,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53594,PHL_53594,Camiguin,4,16,"1,4,9,16,53594",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",854,Camiguin,Camiguin,3,admin1,1,1,Camiguin,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53571,PHL_53571,Capiz,4,16,"1,4,9,16,53571",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",855,Capiz,Capiz,3,admin1,1,1,Capiz,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53565,PHL_53565,Catanduanes,4,16,"1,4,9,16,53565",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",856,Catanduanes,Catanduanes,3,admin1,1,1,Catanduanes,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53556,PHL_53556,Cavite,4,16,"1,4,9,16,53556",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",857,Cavite,Cavite,3,admin1,1,1,Cavite,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53578,PHL_53578,Cebu,4,16,"1,4,9,16,53578",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",858,Cebu,Cebu,3,admin1,1,1,Cebu,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53596,PHL_53596,Compostela Valley,4,16,"1,4,9,16,53596",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",859,Compostela Valley,Compostela Valley,3,admin1,1,1,Compostela Valley,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53602,PHL_53602,Cotabato (North Cotabato),4,16,"1,4,9,16,53602",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",860,Cotabato (North Cotabato),Cotabato (North Cotabato),3,admin1,1,1,Cotabato (North Cotabato),,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53599,PHL_53599,Davao Del Norte,4,16,"1,4,9,16,53599",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",861,Davao Del Norte,Davao Del Norte,3,admin1,1,1,Davao Del Norte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53597,PHL_53597,Davao Del Sur,4,16,"1,4,9,16,53597",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",862,Davao Del Sur,Davao Del Sur,3,admin1,1,1,Davao Del Sur,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53598,PHL_53598,Davao Occidental,4,16,"1,4,9,16,53598",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",863,Davao Occidental,Davao Occidental,3,admin1,1,1,Davao Occidental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53595,PHL_53595,Davao Oriental,4,16,"1,4,9,16,53595",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",864,Davao Oriental,Davao Oriental,3,admin1,1,1,Davao Oriental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53608,PHL_53608,Dinagat Islands,4,16,"1,4,9,16,53608",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",865,Dinagat Islands,Dinagat Islands,3,admin1,1,1,Dinagat Islands,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53582,PHL_53582,Eastern Samar,4,16,"1,4,9,16,53582",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",866,Eastern Samar,Eastern Samar,3,admin1,1,1,Eastern Samar,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53576,PHL_53576,Guimaras,4,16,"1,4,9,16,53576",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",867,Guimaras,Guimaras,3,admin1,1,1,Guimaras,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53534,PHL_53534,Ifugao,4,16,"1,4,9,16,53534",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",868,Ifugao,Ifugao,3,admin1,1,1,Ifugao,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53540,PHL_53540,Ilocos Norte,4,16,"1,4,9,16,53540",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",869,Ilocos Norte,Ilocos Norte,3,admin1,1,1,Ilocos Norte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53541,PHL_53541,Ilocos Sur,4,16,"1,4,9,16,53541",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",870,Ilocos Sur,Ilocos Sur,3,admin1,1,1,Ilocos Sur,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53575,PHL_53575,Iloilo,4,16,"1,4,9,16,53575",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",871,Iloilo,Iloilo,3,admin1,1,1,Iloilo,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53545,PHL_53545,Isabela,4,16,"1,4,9,16,53545",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",872,Isabela,Isabela,3,admin1,1,1,Isabela,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53538,PHL_53538,Kalinga,4,16,"1,4,9,16,53538",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",873,Kalinga,Kalinga,3,admin1,1,1,Kalinga,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53539,PHL_53539,La Union,4,16,"1,4,9,16,53539",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",874,La Union,La Union,3,admin1,1,1,La Union,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53557,PHL_53557,Laguna,4,16,"1,4,9,16,53557",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",875,Laguna,Laguna,3,admin1,1,1,Laguna,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53592,PHL_53592,Lanao Del Norte,4,16,"1,4,9,16,53592",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",876,Lanao Del Norte,Lanao Del Norte,3,admin1,1,1,Lanao Del Norte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53613,PHL_53613,Lanao Del Sur,4,16,"1,4,9,16,53613",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",877,Lanao Del Sur,Lanao Del Sur,3,admin1,1,1,Lanao Del Sur,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53585,PHL_53585,Leyte,4,16,"1,4,9,16,53585",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",878,Leyte,Leyte,3,admin1,1,1,Leyte,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53612,PHL_53612,Maguindanao,4,16,"1,4,9,16,53612",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",879,Maguindanao,Maguindanao,3,admin1,1,1,Maguindanao,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53564,PHL_53564,Marinduque,4,16,"1,4,9,16,53564",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",880,Marinduque,Marinduque,3,admin1,1,1,Marinduque,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53569,PHL_53569,Masbate,4,16,"1,4,9,16,53569",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",881,Masbate,Masbate,3,admin1,1,1,Masbate,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53590,PHL_53590,Misamis Occidental,4,16,"1,4,9,16,53590",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",882,Misamis Occidental,Misamis Occidental,3,admin1,1,1,Misamis Occidental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53593,PHL_53593,Misamis Oriental,4,16,"1,4,9,16,53593",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",883,Misamis Oriental,Misamis Oriental,3,admin1,1,1,Misamis Oriental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53533,PHL_53533,Mountain Province,4,16,"1,4,9,16,53533",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",884,Mountain Province,Mountain Province,3,admin1,1,1,Mountain Province,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53614,PHL_53614,National Capital Region,4,16,"1,4,9,16,53614",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",885,National Capital Region,National Capital Region,3,admin1,1,1,National Capital Region,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53574,PHL_53574,Negros Occidental,4,16,"1,4,9,16,53574",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",886,Negros Occidental,Negros Occidental,3,admin1,1,1,Negros Occidental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53577,PHL_53577,Negros Oriental,4,16,"1,4,9,16,53577",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",887,Negros Oriental,Negros Oriental,3,admin1,1,1,Negros Oriental,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53583,PHL_53583,Northern Samar,4,16,"1,4,9,16,53583",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",888,Northern Samar,Northern Samar,3,admin1,1,1,Northern Samar,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53553,PHL_53553,Nueva Ecija,4,16,"1,4,9,16,53553",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",889,Nueva Ecija,Nueva Ecija,3,admin1,1,1,Nueva Ecija,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53543,PHL_53543,Nueva Vizcaya,4,16,"1,4,9,16,53543",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",890,Nueva Vizcaya,Nueva Vizcaya,3,admin1,1,1,Nueva Vizcaya,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53560,PHL_53560,Occidental Mindoro,4,16,"1,4,9,16,53560",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",891,Occidental Mindoro,Occidental Mindoro,3,admin1,1,1,Occidental Mindoro,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53561,PHL_53561,Oriental Mindoro,4,16,"1,4,9,16,53561",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",892,Oriental Mindoro,Oriental Mindoro,3,admin1,1,1,Oriental Mindoro,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53563,PHL_53563,Palawan,4,16,"1,4,9,16,53563",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",893,Palawan,Palawan,3,admin1,1,1,Palawan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53551,PHL_53551,Pampanga,4,16,"1,4,9,16,53551",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",894,Pampanga,Pampanga,3,admin1,1,1,Pampanga,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53542,PHL_53542,Pangasinan,4,16,"1,4,9,16,53542",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",895,Pangasinan,Pangasinan,3,admin1,1,1,Pangasinan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,53559,PHL_53559,Quezon,4,16,"1,4,9,16,53559",9,Southeast Asia,4,"Southeast Asia, East Asia, and Oceania",896,Quezon,Quezon,3,admin1,1,1,Quezon,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
